address,opepen_count,checks_original_80_count,checks_original_40_count,checks_original_20_count,checks_original_10_count,checks_original_5_count,checks_original_4_count,checks_original_1_count,opepens
0x3597c57789289cd6d0621e82684a3d1a5a50bc8f,1,0,0,0,0,0,0,0,10190
0xa06c5cc5238c9d71930597a7389a6ea944f4e10d,1,0,0,0,0,0,0,0,10193
0xa21a518d484e728e4391bbd45490bdc96b369903,1,0,0,0,0,0,0,0,10203
0x29051d93bad909feb25cabb60f798d3683a53707,1,0,0,0,0,0,0,0,10216
0x1f6f1da4c610a460d73bd1745ef5b7ecf516d52a,1,0,0,0,0,0,0,0,10219
0x827f541d27beb06eb0441a4ac7d4844cbbe95c0e,1,0,0,0,0,0,0,0,10224
0x07587c046d4d4bd97c2d64edbfab1c1fe28a10e5,1,0,0,0,0,0,0,0,10226
0x2753af3fad38aac3cce2de13bac11fcdb50e1f75,1,0,0,0,0,0,0,0,10227
0x3a701d9afc9563292d7a6222f215f3580d31c0eb,1,0,0,0,0,0,0,0,10238
0x4a274c476c759ebc1f6e232b9d344aaa72dff16c,1,0,0,0,0,0,0,0,10254
0x371267a1863080c5f39229183350e0d87d39743e,1,0,0,0,0,0,0,0,10258
0x6a3d0fc5239526c497a5ba217f8e24593a52e75a,1,0,0,0,0,0,0,0,10270
0xa9df3e5b8089b7fc297e2d6b63056dc25ad9a52d,1,0,0,0,0,0,0,0,10282
0xf75c9d784fa4598fed4f8ac954a9fdd59f93b398,1,0,0,0,0,0,0,0,10290
0x3f9186e2deb7f4ccfeb8b07e492c7571187e3834,1,0,0,0,0,0,0,0,10303
0xea8aefad88634cae6cbda4c21489ded05a7779f0,1,0,0,0,0,0,0,0,12508
0x336bd505b648d378a251f06ec3f6693620913f92,1,0,0,0,0,0,0,0,10305
0xc0f1af4537f821fdfceb6c07021547c48f2773a3,1,0,0,0,0,0,0,0,10307
0xe18a8d3702ba1c4e1fd96042f84d9df740277c89,1,0,0,0,0,0,0,0,10314
0xa6073cf48c5742c1f2211a3c8ba962c1664e089d,1,0,0,0,0,0,0,0,10315
0x13f8072e24c9013339df9da398711e5661d5cc9a,1,0,0,0,0,0,0,0,10340
0xe50b23a1c32f982893fe0aed8bff5b31f316dfba,1,0,0,0,0,0,0,0,10361
0x07cb147438ade7397932c297deb320dc314f73aa,1,0,0,0,0,0,0,0,10376
0x49cacab31682089ea11913614d2ba3065264294d,1,0,0,0,0,0,0,0,10389
0x4b6e6a07e6df862876097369e754640593975d96,1,0,0,0,0,0,0,0,10398
0x803e96717d25ed306160d35ab0368dd595d0efb6,1,0,0,0,0,0,0,0,10446
0x8161124c6f089d279934ec035e0f7a143f693a5d,1,0,0,0,0,0,0,0,10455
0xa4b2f8d5876ecbf976d7e983c9c9b418b21e11ae,1,0,0,0,0,0,0,0,10471
0xe7765b7730214a28b5bb8b8c561ed323072041db,1,0,0,0,0,0,0,0,10476
0x287c9b1a71c5cee72173e382241c857f864caa41,1,0,0,0,0,0,0,0,10482
0x63e0605491bda6e4c1c37cf818a45b836faf46ee,1,0,0,0,0,0,0,0,10519
0x788ef7a991fcbca7db7277c52b7959d22579de44,1,0,0,0,0,0,0,0,10520
0x028893bcba427066dedb81b6b1cae3d7343d5620,1,0,0,0,0,0,0,0,10532
0x8c3f03f33f291fd5c35014add52d701952824154,1,0,0,0,0,0,0,0,10554
0x7fe78653490b2b3400973bcbc6790e8b0e13b606,1,0,0,0,0,0,0,0,10560
0xc16d189ef2c97870a0b120e39e6e3ef32fda7f1e,1,0,0,0,0,0,0,0,10567
0xbd7d2fd4a3d68b549137d3d573bcd5c61b8f7c25,1,0,0,0,0,0,0,0,10589
0xb39767c3bcca52417d183f54f06737bd6ed207d0,1,0,0,0,0,0,0,0,10594
0xf24922f17a80d034e808c99343bce882b2a5cb3c,1,0,0,0,0,0,0,0,10604
0xc638e9fd505e624fc6f10417ebb7b6c193482a67,1,0,0,0,0,0,0,0,10609
0xbd18196a027c63923125e9ceabae838be81e2d47,1,0,0,0,0,0,0,0,10617
0xb87b3d19954469c442518b01376c617940bdf4e3,1,0,0,0,0,0,0,0,10638
0x70ea6798510298b2eb333ebe3fd63f5959149444,1,0,0,0,0,0,0,0,10640
0x4d2453ba376993eae320bb597f606fca941a35bb,1,0,0,0,0,0,0,0,10644
0xae2b35ab644053a7f410eb81b8979a36b019ac3c,1,0,0,0,0,0,0,0,10645
0x707849697dfaa94089cdfce0eb9c7e1e376141c8,1,0,0,0,0,0,0,0,10652
0x63bef8d085414c98be46fbe34b9ec974a49cf4cd,1,0,0,0,0,0,0,0,10668
0xa50520aa4768793764812c23f4ff1c767ae4e4d4,1,0,0,0,0,0,0,0,10670
0x096a899d2911ee9412aba48dd76154bde2d6a91f,1,0,0,0,0,0,0,0,10695
0x6ce62b984536bda7210e7f1487fed1664b9b51cb,1,0,0,0,0,0,0,0,10698
0x300d41cb446469c168cb53e952f20374d000be22,1,0,0,0,0,0,0,0,10704
0x2ad687b8371628a53b05cc6503b9a5ab5661616a,1,0,0,0,0,0,0,0,10710
0x128c7951a2a6962885d37ad8ebe2a25ee0416115,1,0,0,0,0,0,0,0,10715
0xe8b8febd75aadb85df33ade6e7fa261093959c5d,1,0,0,0,0,0,0,0,10720
0xcbb989e8b5aeb187f2d8e3a8529a9bc85259c335,1,0,0,0,0,0,0,0,10727
0x4fb86d6c613680ac726987054c5ae9dd93e777a7,1,0,0,0,0,0,0,0,10735
0xc1af79ab83ee91de7ddb51db0edafe0ff312208a,1,0,0,0,0,0,0,0,10756
0x55f49647605ad59f893d982a5ef95cfbaf62f87c,1,0,0,0,0,0,0,0,10763
0x0c60d8b3d638d9a9bbda663fcf9ad9a8d010323d,1,0,0,0,0,0,0,0,10765
0x9bb6117e59ea3cef629984b4be5ce3cc09f9f3a0,1,0,0,0,0,0,0,0,10775
0x7e30d9f3d1080e8db740e80d8a794fe53c4cdf7b,1,0,0,0,0,0,0,0,10789
0xe188b0ba723260b14d5c61dcf8e7a69ab4b9cf41,1,0,0,0,0,0,0,0,10795
0x00de42d326cb21b0bce952750a7b3e07958c9508,1,0,0,0,0,0,0,0,10803
0xfd95709c0bcbf738bc96b0fcd088efc22a1c5a15,1,0,0,0,0,0,0,0,10816
0x7266ad236fbb8c98776a0c9b7cc7fef7628a668d,1,0,0,0,0,0,0,0,10834
0x3e5a90f582d45cf83e0446d53b3069e86162003b,1,0,0,0,0,0,0,0,10840
0xebafe63548d02168d2403d2b1e38f4ce866757a5,1,0,0,0,0,0,0,0,10851
0x44515d9f5a88f0599fb57561b6ac73338967b30b,1,0,0,0,0,0,0,0,10854
0x2abc8ba790624ac9de20031c876a86550daec706,1,0,0,0,0,0,0,0,10892
0xfe36143c591e4c6281aba69e39cfdc74bc926d44,1,0,0,0,0,0,0,0,10906
0x9fb77b3199b744cce1c4d6f76ff599590e2a9b4a,1,0,0,0,0,0,0,0,10913
0xd09046f58f11dc79f839ff6efd2d8bd65f1f9d0e,1,0,0,0,0,0,0,0,10914
0x8727ddb932095fa3ea0fbb6e77f65b1581b9123e,1,0,0,0,0,0,0,0,10928
0xab8e4d1a7737a130d7cbdf89d9e51a08835f86d1,1,0,0,0,0,0,0,0,10932
0xdace86d9c8a9a6798e58ee2c225da76979e6543f,1,0,0,0,0,0,0,0,10951
0xf6e9ccea1f646fee85e13ab3361c75959a94d5b0,1,0,0,0,0,0,0,0,10990
0x230536716aa3b3181c7fbcae72494600f7e9744b,1,0,0,0,0,0,0,0,10995
0xa4a9552d7d6b7e9f454acd1765ef5cc049672d05,1,0,0,0,0,0,0,0,10999
0xf1cf72603a2e852d82beb6fe69c655314f5b61fc,1,0,0,0,0,0,0,0,11019
0xbfd0d2e488a811a3f96958046619abbc5a55f6d4,1,0,0,0,0,0,0,0,11026
0xf60391d3524014e90ba9c77c22e69982b5b7c195,1,0,0,0,0,0,0,0,11042
0x1bf71d60edc2887d8fec63a700232ed675ef434d,1,0,0,0,0,0,0,0,11051
0xd28b6c9e0cb81a3e1e98a3475e315069c86b30ec,1,0,0,0,0,0,0,0,11104
0x8367d214115d13f3fe934859a4493ce7e0f81693,1,0,0,0,0,0,0,0,11113
0x1c3c6be0f414a026a011dfef28fe8710f3f190de,1,0,0,0,0,0,0,0,11136
0x02c87abb9f71efe25f6416d159adee93e92b1bf3,1,0,0,0,0,0,0,0,11161
0x187089b33e5812310ed32a57f53b3fad0383a19d,1,0,0,0,0,0,0,0,11166
0x818b5f863419dc77a859431fb99db936b58f93b3,1,0,0,0,0,0,0,0,11167
0x346c1eeebb2041c8cfb52dacdf27b0c6725bfbb9,1,0,0,0,0,0,0,0,11179
0xf137a194bde6e088d30106598ea3e719b400b642,1,0,0,0,0,0,0,0,11184
0xb02f4682fe41cef73eb915cf1d5c75c5ffa81c1e,1,0,0,0,0,0,0,0,11190
0x9e4ce3174fc23c136cadb3fbf5b3439815e95b44,1,0,0,0,0,0,0,0,11198
0x58791b367f4c18b2199f234c28e304d545d21858,1,0,0,0,0,0,0,0,11202
0xb817ec1988fdd5b9c21decfdc64f017e2e251298,1,0,0,0,0,0,0,0,11204
0x8e702721dc4c557320edce3bad10ce00a55ebf48,1,0,0,0,0,0,0,0,11212
0xa579f766406d0e18d8c7ff81d6e2db1dc3063943,1,0,0,0,0,0,0,0,11213
0x512c579153ac6fd961a7d9e7b19281b855aafbe1,1,0,0,0,0,0,0,0,11220
0x5b51a27c72324acc3dbba32286320c490c8372cd,1,0,0,0,0,0,0,0,11223
0x8c34af0f3878a60c1a3c4d43a841e47bb7215587,1,0,0,0,0,0,0,0,11227
0x99914f253fd607d738cd5d73a4d76610682606e9,1,0,0,0,0,0,0,0,11231
0x85927b7cde3453ff07c7e0068eb698c663a71ad0,1,0,0,0,0,0,0,0,11242
0x3c6b176c1e44d5423fd946f876fa9a1793df4c3e,1,0,0,0,0,0,0,0,11255
0x65120245dbcbc00b826cd1696c815a3c2d88e695,1,0,0,0,0,0,0,0,11279
0x10e8a58915a71651eb2787ca8af273c5cdd1e1ca,1,0,0,0,0,0,0,0,11285
0x29a6521c4b1cb66d8d022e7cd4d7d1ed292234f5,1,0,0,0,0,0,0,0,11301
0x063566c74b51f54e3a37f7093b1a8bf823f40d01,1,0,0,0,0,0,0,0,11330
0x4c53c6d546c9e38db56040ab505460a9187a5281,1,0,0,0,0,0,0,0,11331
0xb442d26d2b0848e4782cfd7553ee75497f897cca,1,0,0,0,0,0,0,0,11336
0x0f8bd7b597c655869e58b9c1bcfa4ddfe590259d,1,0,0,0,0,0,0,0,11344
0xf7d31ccf8a6fb2fa14a73e97d64b9e8ef0ddf4b3,1,0,0,0,0,0,0,0,11362
0xf605724c85963b6057646bea87cce553fc79fb1b,1,0,0,0,0,0,0,0,11367
0xa8a33539960ef4779cb0eceded8002c1ecd40582,1,0,0,0,0,0,0,0,11383
0x0d86df45e63d3ac37b32b66b6cf8a8e9b021304f,1,0,0,0,0,0,0,0,11401
0xb2f99ecfdb4c32de02e52bd6399b7842a968f27f,1,0,0,0,0,0,0,0,11404
0x0c7f8184e7c1ff9e1aa36f3192ea883520947d30,1,0,0,0,0,0,0,0,11406
0xbefebf764a9c6e092fc6ef26e5b534dc52e4dc18,1,0,0,0,0,0,0,0,11414
0x8c89d491028a239ec88dcbcfad7d1a330d671c4f,1,0,0,0,0,0,0,0,11423
0xf5fadabfe958374c63fc69cf9302f1682a585a9b,1,0,0,0,0,0,0,0,11463
0xd39f91d4a7a88f03efd84a7d9c5e1d2245670d51,1,0,0,0,0,0,0,0,11469
0x3426a6a37cb469273b4e3fa3dad53bc3a45a8ec3,1,0,0,0,0,0,0,0,11472
0x2745ead2d2b1f7e73d3f7dc5c05c39617cfdfbb7,1,0,0,0,0,0,0,0,11475
0x54b0fd161333bef719d60decc10c3a193430dd42,1,0,0,0,0,0,0,0,11479
0xe4375b2aa9464e576305cd05b22c5c65a0749f94,1,0,0,0,0,0,0,0,11485
0x8dc16f0d2b15040d346ddd599dec3ff8dc399ab5,1,0,0,0,0,0,0,0,11486
0xdd3767abcab26f261e2508a1da1914053c7dda78,1,0,0,0,0,0,0,0,11502
0x910b48c25afc5b2a998458b62d467d482eca74af,1,0,0,0,0,0,0,0,11534
0x102d30ece5d8c93dc44d810814764b64842c7d82,1,0,0,0,0,0,0,0,11540
0x3cceb2172525bce1db9695dfb4618ab5cede91b5,1,0,0,0,0,0,0,0,11547
0xc3def0a139f6d40dc3cd1ce308115db8bb00ca97,1,0,0,0,0,0,0,0,11554
0xd062a0062aec44d9a158993788a31a05c2d618ae,1,0,0,0,0,0,0,0,11576
0xfffa542098916fddb0558a8bb342217d88feffb7,1,0,0,0,0,0,0,0,11577
0xa66c53f3975514c136c52241b6566a951e738425,1,0,0,0,0,0,0,0,11579
0x05119ea72bd84e31521c03060ab9aa310c99c00b,1,0,0,0,0,0,0,0,11598
0x7cbaf0a91299b6d7bc4c7531534ef562e2879390,1,0,0,0,0,0,0,0,11605
0xe146e2cf9df36e0e8e3de610c95133d582d7167b,1,0,0,0,0,0,0,0,11609
0x6fd0eaded38fbcf5050bc6d6e923f2dd1b118ba7,1,0,0,0,0,0,0,0,11632
0xd94b7ce44659bac24b2c6dbbf0d2517b66a0b111,1,0,0,0,0,0,0,0,11634
0xd20f0cc5647fbcd4a2b6c07bbe1b409d309ebe13,1,0,0,0,0,0,0,0,11647
0x3e130bf009279c13fab3faff734632f889633ad3,1,0,0,0,0,0,0,0,11648
0x8b2a938f4b247b5377a3c9d5d7e75b0c8998260f,1,0,0,0,0,0,0,0,11651
0x1c4351c97177418cec07ff733f107fb9879dbed1,1,0,0,0,0,0,0,0,11658
0x60d43a96a8d6c781237bcef936c6f36774670392,1,0,0,0,0,0,0,0,11660
0x519c17af9b3b068e471e9934674bafb23ca4a5cc,1,0,0,0,0,0,0,0,11666
0xb282d923237ed6f472bce56a93a8525af79b9932,1,0,0,0,0,0,0,0,11672
0x4210eee2bc528b0a846eaa016ce8167a840b8b23,1,0,0,0,0,0,0,0,11678
0x8cbcc1f43789bc5adce858151e3519e9c0df03ea,1,0,0,0,0,0,0,0,11689
0x52524f21eb713231df10792091b7e783c6a30ac4,1,0,0,0,0,0,0,0,11704
0xb7ed4925390330604e25d02053a0618c4eff9a76,1,0,0,0,0,0,0,0,11709
0xe8e24a6c9025d1532fedac817dc17a8b9281891b,1,0,0,0,0,0,0,0,11726
0x1729647b2c8b0177679cac8bec741f9d2cd76ac3,1,0,0,0,0,0,0,0,11728
0x305ad70c21a46d393bcaba4660b129a9b3cc6a67,1,0,0,0,0,0,0,0,11735
0xedb87bc3d4a1751f5c640242215475eebf0f3556,1,0,0,0,0,0,0,0,11740
0xe90544460377e4702f2ad522fde70baab26ce21b,1,0,0,0,0,0,0,0,11742
0xd9503c89925a442ec8535ea718c204a2dcb86e2d,1,0,0,0,0,0,0,0,11743
0x34fb94f47ecad34c6e61d9a2db96fc6849dc5b0e,1,0,0,0,0,0,0,0,11754
0xaff877e5ccc2897e100c0b07abb63df3aec1c66c,1,0,0,0,0,0,0,0,11760
0x84013d724971126d33b32686b11d5a16c6f5fe9b,1,0,0,0,0,0,0,0,11775
0x0e890a17d945c1daf5de7d85dbc539ae6b260ca4,1,0,0,0,0,0,0,0,11801
0x1e51267aa96dab236f004768b3e4a8616d7b7e98,1,0,0,0,0,0,0,0,11817
0xd60fdcc7c5a613e5ce6bddd7db3d738ec6b86055,1,0,0,0,0,0,0,0,11821
0xfe2fb7f220f4f10eed88afb0094efd766de7067d,1,0,0,0,0,0,0,0,11831
0x99dbfa30cdc416eccfd8017f662cfd0230b4aa06,1,0,0,0,0,0,0,0,11832
0x60dd456273cbb018c2222621d4c2dc5016e870d3,1,0,0,0,0,0,0,0,11857
0x05290e2507a710b4f1e99669eab1c5c939b37561,1,0,0,0,0,0,0,0,11858
0xd0b1b1b290d879ed85cbfa69aac002316e8075bd,1,0,0,0,0,0,0,0,11864
0xea35c92fc2b2d0eca27fae3e06f26a801a1ff469,1,0,0,0,0,0,0,0,11867
0x520f69eb15f8802f2cc41fd62e31e96c62e315dc,1,0,0,0,0,0,0,0,11895
0x52cd5af55b001cb8bd375d107418ab12e469d1df,1,0,0,0,0,0,0,0,11896
0xaddc5965fc0b0c7240c92d69eb3590e7cee77fa2,1,0,0,0,0,0,0,0,11897
0x398d3579123d8608c89dc46a2253e6b07784431f,1,0,0,0,0,0,0,0,11910
0x9879d4b8386fbfb6a411f721ac3652b48ac04838,1,0,0,0,0,0,0,0,11936
0xfaad3f41a5a67ca891dbf0588dc00733ba2a9598,1,0,0,0,0,0,0,0,11937
0x54d91208ade38a7d109beed0e54b4e1c07b1ac9b,1,0,0,0,0,0,0,0,11938
0x8425176e0b0e1d2cb0220a7eb7702f215440edf3,1,0,0,0,0,0,0,0,11945
0x8e29b3f71a8c7276d122c88d9bf317e857abb376,1,0,0,0,0,0,0,0,11953
0xa41885d7758e3037ef0b71f78639446d34ce026d,1,0,0,0,0,0,0,0,11981
0x295fc02681c010250a896d4555d1bb581d7b8333,1,0,0,0,0,0,0,0,11998
0x9c7566c57bc021d540362f30515012f18d14ec4f,1,0,0,0,0,0,0,0,12002
0x280a156f28488d38897074110588e3b5493dfe79,1,0,0,0,0,0,0,0,12020
0xc628423a566a0c25733df4175f42ee358237afde,1,0,0,0,0,0,0,0,12034
0x48ae9db4ec50dd4f4d5c9000e3e613f9870f50f9,1,0,0,0,0,0,0,0,12041
0x1827070eaf5b65dcc24a4ecec8360a7c79e6247a,1,0,0,0,0,0,0,0,12043
0x0372eb65f115f4b79cfcc7f9dc796e4f161cd7f9,1,0,0,0,0,0,0,0,12054
0x20b633598c4417b1e91eaff7de57322e22e4fc70,1,0,0,0,0,0,0,0,12082
0x51579764a519edaa3cfe7db1acafabe8b19260f5,1,0,0,0,0,0,0,0,12086
0x7c3174213795e43b5f5407c25193530647b8b7c8,1,0,0,0,0,0,0,0,12088
0x4c76439779836bdd0ba5f6ed1d520e62955b8a6c,1,0,0,0,0,0,0,0,12094
0xe6d0a6dc855fb22e4bf19a456645ecb50ae497c4,1,0,0,0,0,0,0,0,12105
0xa92914e2d9f766efa370f7d55f20a6e500bc554c,1,0,0,0,0,0,0,0,12119
0x52852ec693cc222b75b6a488950388d875dc5067,1,0,0,0,0,0,0,0,12127
0x4c500987d0a1229614e2e03045796ed33f9f473d,1,0,0,0,0,0,0,0,12135
0x6400d7c744967e3f87c99b6df68e7105b5cabf2d,1,0,0,0,0,0,0,0,12138
0xe5e508c953114f8688b9d6072cb1196cf6487006,1,0,0,0,0,0,0,0,12144
0xcc0b15ce6954c0d870b82683b5edc663fca54f3c,1,0,0,0,0,0,0,0,12154
0x12c00d6a8ccae39fb35401e38c37ac9fc0cebb97,1,0,0,0,0,0,0,0,12157
0x7cf5a6b33f0d171f0d63cb50b11ed7c9860973f0,1,0,0,0,0,0,0,0,12173
0xd53c48759e516cab89bbc36b57128755d0b8f691,1,0,0,0,0,0,0,0,12184
0xd17bed602004a37d1eff0602511aa2c2fe75bfd3,1,0,0,0,0,0,0,0,12192
0x3021d79bfb91cf97b525df72108b745bf1071fe7,1,0,0,0,0,0,0,0,12197
0xf02008668a2bd7c345a95f82c4c17374d287c1f8,1,0,0,0,0,0,0,0,12199
0x0d2f161d0de3e562b3993bc7a75d990891229df6,1,0,0,0,0,0,0,0,12211
0xafcf878aa6c4b9d724638c984540de31e2c65620,1,0,0,0,0,0,0,0,12212
0x3df9d238f6e583508c3af0e5bb84f4308ec0d245,1,0,0,0,0,0,0,0,12215
0x8e30eb5705d8c7c613569b7834dec5e7dbb1228c,1,0,0,0,0,0,0,0,12217
0x95615b98bd55a54f8fcde558f2379a3e5f7f048b,1,0,0,0,0,0,0,0,12218
0xfbe1e481ea31588c30aa3801ea168be1cc694a52,1,0,0,0,0,0,0,0,12243
0xc0556f7ae9b369a0d7c8b6c3cb7298b1e50bcdf0,1,0,0,0,0,0,0,0,12273
0x5835c14d7b80533566f4a368ea529690dbed36df,1,0,0,0,0,0,0,0,12290
0x531f479130f1066b43d954698baff3970d275c9a,1,0,0,0,0,0,0,0,12313
0xaa3a3ace5d9654c86e594bdf8499a584ccc21b11,1,0,0,0,0,0,0,0,12326
0xc6eb0fbb058f6988fb6a7217f8089b89abd00b4a,1,0,0,0,0,0,0,0,12344
0x7e5ce10826ee167de897d262fcc9976f609ecd2b,1,0,0,0,0,0,0,0,12356
0x07ea28c780886f78030630eab5b9710a3217c886,1,0,0,0,0,0,0,0,12371
0xfd993606d7bff499cb82a98199eb3ea448c1d0c1,1,0,0,0,0,0,0,0,12379
0xd4d350e0e7730660e6cdf532d613cdfe775d6513,1,0,0,0,0,0,0,0,12385
0x8cb36d75060233653775466518fb349987976bf1,1,0,0,0,0,0,0,0,12395
0xa150b00e03c0af88638e017d3bedeb145548ddf1,1,0,0,0,0,0,0,0,12456
0x0278a825d149bb16d70137d002314f56631db768,1,0,0,0,0,0,0,0,12463
0x47fe36d50b2ad74b5fd23d31e8720f952bfee627,1,0,0,0,0,0,0,0,12479
0x28a4f1c13fc3af4b4ac9ce8dac5eb7de9dd35ca1,1,0,0,0,0,0,0,0,12494
0xdd5212e176e29e6dd65620eb66fe26d9436096cd,1,0,0,0,0,0,0,0,12499
0x45c86eb6f76797d7aa9253cfa1314494ea232e72,1,0,0,0,0,0,0,0,12506
0x39be8c9267faba7c5aa2a4644d257f6c3d4af3ab,1,0,0,0,0,0,0,0,12527
0xb9ee87eff0800f07a5754f323537c1814804d8d9,1,0,0,0,0,0,0,0,12533
0xf24286bef1e90363e0233e664827380ac1999c9f,1,0,0,0,0,0,0,0,12548
0xc4eaf9276d3d1abb1bae637c6511df1d0c8c8f29,1,0,0,0,0,0,0,0,12550
0x1bca7a50a88ee518fa3cd11beb14fe6efc86233b,1,0,0,0,0,0,0,0,12574
0x21aed08d40cb2eceddafce4a544f116cb754030c,1,0,0,0,0,0,0,0,12593
0xbd8c288a78235918eed1239385a683a7153a057a,1,0,0,0,0,0,0,0,12602
0x11139c39074ec4b029239d91aed8491bf54a3b02,1,0,0,0,0,0,0,0,12604
0x69de3c342004ee695fe62834c025adc087dd6450,1,0,0,0,0,0,0,0,12610
0xc4c87045ba7b933f8be2e92524fbb0f6175bdfbf,1,0,0,0,0,0,0,0,12615
0xf9b70132f2caf75ed23430740d660e802bd2fdee,1,0,0,0,0,0,0,0,12627
0x66276d3ba8ac5a8ff22631a8e1a025f9ff3c145b,1,0,0,0,0,0,0,0,12639
0x23360c3992e141714cdd1ba8acfa3afb8288825d,1,0,0,0,0,0,0,0,12645
0xec674c398b923bbab2443fbf8e280ba2b765008a,1,0,0,0,0,0,0,0,12653
0x91417a5ba12eecc30a05d15a49e92356b938eb5f,1,0,0,0,0,0,0,0,12656
0xfe35762646bd7c6a50fb3157b1f3d6baf443fc7a,1,0,0,0,0,0,0,0,12675
0x90b47daa259130daa24309089020723017617c36,1,0,0,0,0,0,0,0,12677
0xc86024e63275fbdae5e55bee26f6351739572dc2,1,0,0,0,0,0,0,0,12691
0x33de78662ceae7d544b01f43ebce772654cfc9ee,1,0,0,0,0,0,0,0,12702
0x372c6da744abf8cef2efc7511195b8e03d8849e2,1,0,0,0,0,0,0,0,12708
0x81f56f205e905a31b4c7981b9c3adefa26f6de01,1,0,0,0,0,0,0,0,12742
0x7d6980fa5a4762e20b52fc7264d9853fe856b69b,1,0,0,0,0,0,0,0,12750
0x329de45a8c9650c1d93a50b58b8ac1b9efa96e85,1,0,0,0,0,0,0,0,12754
0x4a0c499be1d11b257a1deb5135ddefadcd555e17,1,0,0,0,0,0,0,0,12760
0x74bc89a9e831ab5f33b90607dd9eb5e01452a064,1,0,0,0,0,0,0,0,12776
0x7c8c35804456ac3f5888c932873cb6454bff6cd8,1,0,0,0,0,0,0,0,12777
0xfdbba0448ade7521d755fcc21e5e46a3f98deb2e,1,0,0,0,0,0,0,0,12780
0x9be6c1e9aaa3f2cfbab405016808ce2d25a7fe82,1,0,0,0,0,0,0,0,12781
0x540945abf84cf4d56c57cc6bdfcf89e6c39f8608,1,0,0,0,0,0,0,0,12786
0xa271aedff599c4a051d0d2326e7a66e300fa1bf7,1,0,0,0,0,0,0,0,12788
0x19998b1e80669b82d442a1f56bd239c8cfa6930f,1,0,0,0,0,0,0,0,12815
0x57a1ffd4a8fff660ef1dcafa0d1520ed0e9e6d87,1,0,0,0,0,0,0,0,12855
0xd7dcf2602b07383be4925905a3c275615fd1a5d5,1,0,0,0,0,0,0,0,12862
0x414517726687054c759a9d1beb57c4d7156a50b6,1,0,0,0,0,0,0,0,12868
0x393f5fcc765421713bd4723832018aa94c8325db,1,0,0,0,0,0,0,0,12876
0x916c8a1aa98ee6649fc7d96c39df38d7118a1bc6,1,0,0,0,0,0,0,0,12877
0x9812561e33ab5a55a2f0cbc3adb6a53918c2fee1,1,0,0,0,0,0,0,0,12879
0x5cf2a678afe3b1f894bb3a081331b5906b828db8,1,0,0,0,0,0,0,0,12885
0xcacad860e9d9ca05d219ddc5e0e9640b1af43c97,1,0,0,0,0,0,0,0,12903
0xcf758734070063995283faee52495013eded4b56,1,0,0,0,0,0,0,0,12913
0xd020a49d7885c81d553e6abeb08b76c23c8d96ec,1,0,0,0,0,0,0,0,12930
0xa55c84bb03c83d603569ba6bc4ac07a51fbc9afd,1,0,0,0,0,0,0,0,12949
0x27c69a9921fe13313b63af76384449a8e54769f5,1,0,0,0,0,0,0,0,12961
0xe4b42cbd691ec33c74c49e5aa14b9dfd2adfaab1,1,0,0,0,0,0,0,0,12976
0x30cfe0eb23b84698402649c6ad146c341e7e41fb,1,0,0,0,0,0,0,0,12993
0x40f7811a0b3e47eb1c450ceac3843a7bf2138411,1,0,0,0,0,0,0,0,12998
0xdb1f389925a4bbf4bb138d743b5561ff66871245,1,0,0,0,0,0,0,0,13008
0xad24c2b5f214073c6c3fa9ec99dce3c41b215a10,1,0,0,0,0,0,0,0,13647
0x1b226cc29a4129c937c697f5f63b5d8f23553f5d,1,0,0,0,0,0,0,0,13022
0x2ccc1317c17de5e85e3824e004f81f4ab4db2808,1,0,0,0,0,0,0,0,13030
0x4532c8f758761de108ca39582d92b20f4f59f98b,1,0,0,0,0,0,0,0,13042
0xfa5a95a427a92548e1f9240121ea3bca09f882e0,1,0,0,0,0,0,0,0,13047
0x9763b69e4a3aa6e93ce5c8c6c91bea5da61826e3,1,0,0,0,0,0,0,0,13102
0xbf0c248f7e37ae3459b9bc9535dce5fbdf0372a8,1,0,0,0,0,0,0,0,13109
0x602fa3d25ed0f17d1596f49d9d4cd3894b790cb3,1,0,0,0,0,0,0,0,13113
0x1e92c7b70bb5f0298f7ceb32a7b9c72a4dcb69fb,1,0,0,0,0,0,0,0,13119
0x97a71e111f779f8a089be4a0c49b5693af97bef5,1,0,0,0,0,0,0,0,13176
0xb4a52c431f4f10acf8934f8812a983136ba3cf2f,1,0,0,0,0,0,0,0,13181
0x1c544fb25e0d4d37694e257bd2bfcfbf4e8c3f76,1,0,0,0,0,0,0,0,13206
0xac66cce6787db753733e2a118fc29c820787b82f,1,0,0,0,0,0,0,0,13219
0xc5ada957a63f6d5ff0c7c598fe55631779748239,1,0,0,0,0,0,0,0,13220
0xcc531b5f86b0226c0caa6470d062da5916fed262,1,0,0,0,0,0,0,0,13225
0x9349f2246d266445f0d40055c9529f084a3ea74f,1,0,0,0,0,0,0,0,4337
0xeb82004ec3de740fcef15a84937940a19b0d5295,1,0,0,0,0,0,0,0,13229
0xd357b6fdb9ff03dc2f674ca175cabe7a0255e468,1,0,0,0,0,0,0,0,13234
0x7e8274ad10effe12f8b59362673ed2d23f6eafa7,1,0,0,0,0,0,0,0,13235
0x91fbe77e3d33387d68bbbd2faed4a058e23ec34b,1,0,0,0,0,0,0,0,13250
